Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount %,Profit Flag,Margin Band
4533,CA-2024-5532,12/4/2024,12/6/2024,First Class,CG-00115,Customer 115,Corporate,Boston,Massachusetts,East,FUR-CHA-39872,Furniture,Chairs,Global Chair,3119.92,8,0,100.34,2024,12,December,Q4,2,3.22,389.99,0,Profit,Low Margin
4534,CA-2023-5533,6/2/2023,6/8/2023,Standard Class,CG-00050,Customer 050,Home Office,Atlanta,Georgia,South,OFF-BIN-28998,Office Supplies,Binders,Avery Binder,124.7,12,0.2,27.05,2023,6,June,Q2,6,21.69,10.39,20,Profit,Medium Margin
4535,CA-2021-5534,12/6/2021,12/6/2021,Same Day,CG-00069,Customer 069,Consumer,Los Angeles,California,West,TEC-ACC-12450,Technology,Accessories,Plantronics Headset,1169.87,13,0,222.95,2021,12,December,Q4,0,19.06,89.99,0,Profit,Medium Margin
4536,CA-2022-5535,4/9/2022,4/16/2022,Standard Class,CG-00108,Customer 108,Consumer,Newark,New Jersey,East,FUR-CHA-18981,Furniture,Chairs,Global Chair,4679.88,12,0,184.7,2022,4,April,Q2,7,3.95,389.99,0,Profit,Low Margin
4537,CA-2023-5536,9/14/2023,9/17/2023,Second Class,CG-00019,Customer 019,Corporate,Atlanta,Georgia,South,TEC-COP-19548,Technology,Copiers,HP Copier,5199.96,4,0,990.06,2023,9,September,Q3,3,19.04,1299.99,0,Profit,Medium Margin
4538,CA-2022-5537,4/21/2022,4/21/2022,Same Day,CG-00095,Customer 095,Home Office,New York City,New York,East,TEC-COP-90821,Technology,Copiers,HP Copier,7279.94,7,0.2,1227.34,2022,4,April,Q2,0,16.86,1039.99,20,Profit,Medium Margin
4539,CA-2023-5538,8/2/2023,8/2/2023,Same Day,CG-00068,Customer 068,Home Office,Chicago,Illinois,Central,OFF-PAP-34671,Office Supplies,Paper,Hammermill Copy Paper,188.94,9,0.3,62.87,2023,8,August,Q3,0,33.28,20.99,30,Profit,High Margin
4540,CA-2021-5539,5/20/2021,5/24/2021,Second Class,CG-00033,Customer 033,Consumer,Houston,Texas,Central,TEC-MAC-46856,Technology,Machines,Brother Fax Machine,1079.97,3,0.1,189.83,2021,5,May,Q2,4,17.58,359.99,10,Profit,Medium Margin
4541,CA-2022-5540,6/8/2022,6/13/2022,Standard Class,CG-00102,Customer 102,Consumer,Houston,Texas,Central,FUR-TAB-68159,Furniture,Tables,Riverside Meeting Table,1799.98,2,0,249.85,2022,6,June,Q2,5,13.88,899.99,0,Profit,Medium Margin
4542,CA-2024-5541,9/22/2024,9/22/2024,Same Day,CG-00011,Customer 011,Home Office,Minneapolis,Minnesota,Central,TEC-COP-98371,Technology,Copiers,HP Copier,10919.92,14,0.4,1088.76,2024,9,September,Q3,0,9.97,779.99,40,Profit,Low Margin
4543,CA-2024-5542,2/20/2024,2/20/2024,Same Day,CG-00033,Customer 033,Consumer,Nashville,Tennessee,South,OFF-PEN-77033,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,77.87,13,0,24.66,2024,2,February,Q1,0,31.67,5.99,0,Profit,High Margin
4544,CA-2023-5543,6/10/2023,6/13/2023,Second Class,CG-00036,Customer 036,Consumer,Birmingham,Alabama,South,FUR-CHA-96983,Furniture,Chairs,Staples Chair,359.99,2,0.4,-44.04,2023,6,June,Q2,3,-12.23,180,40,Loss,Loss
4545,CA-2024-5544,5/29/2024,5/29/2024,Same Day,CG-00075,Customer 075,Consumer,Los Angeles,California,West,OFF-STO-55214,Office Supplies,Storage,Sterilite Storage Box,164.89,11,0,43.41,2024,5,May,Q2,0,26.33,14.99,0,Profit,High Margin
4546,CA-2024-5545,6/15/2024,6/22/2024,Standard Class,CG-00007,Customer 007,Corporate,Columbus,Ohio,Central,OFF-BIN-59378,Office Supplies,Binders,Wilson Jones Binder,74.95,5,0,18.05,2024,6,June,Q2,7,24.08,14.99,0,Profit,Medium Margin
4547,CA-2021-5546,2/21/2021,2/21/2021,Same Day,CG-00109,Customer 109,Corporate,New York City,New York,East,OFF-ENV-77842,Office Supplies,Envelopes,Kraft Envelopes,55.89,14,0.2,12.83,2021,2,February,Q1,0,22.96,3.99,20,Profit,Medium Margin
4548,CA-2022-5547,10/18/2022,10/22/2022,Second Class,CG-00016,Customer 016,Corporate,Los Angeles,California,West,OFF-ENV-73911,Office Supplies,Envelopes,Kraft Envelopes,19.96,4,0,6.4,2022,10,October,Q4,4,32.06,4.99,0,Profit,High Margin
4549,CA-2023-5548,9/9/2023,9/11/2023,First Class,CG-00021,Customer 021,Consumer,Chicago,Illinois,Central,OFF-ENV-24870,Office Supplies,Envelopes,Kraft Envelopes,17.96,4,0.1,4.29,2023,9,September,Q3,2,23.89,4.49,10,Profit,Medium Margin
4550,CA-2023-5549,4/17/2023,4/19/2023,First Class,CG-00032,Customer 032,Home Office,Portland,Oregon,West,OFF-STO-55972,Office Supplies,Storage,Sterilite Storage Box,89.94,6,0,24.08,2023,4,April,Q2,2,26.77,14.99,0,Profit,High Margin
4551,CA-2023-5550,10/14/2023,10/18/2023,Second Class,CG-00062,Customer 062,Home Office,Los Angeles,California,West,OFF-PAP-25825,Office Supplies,Paper,Xerox Paper,179.93,9,0.2,40.71,2023,10,October,Q4,4,22.63,19.99,20,Profit,Medium Margin
4552,CA-2021-5551,8/16/2021,8/16/2021,Same Day,CG-00054,Customer 054,Consumer,Columbus,Ohio,Central,OFF-ENV-88526,Office Supplies,Envelopes,Poly Envelopes,97.86,14,0,27.71,2021,8,August,Q3,0,28.32,6.99,0,Profit,High Margin
4553,CA-2021-5552,2/7/2021,2/11/2021,Second Class,CG-00120,Customer 120,Consumer,Charlotte,North Carolina,South,TEC-MAC-50136,Technology,Machines,Brother Fax Machine,239.99,1,0.4,12.95,2021,2,February,Q1,4,5.4,239.99,40,Profit,Low Margin
4554,CA-2024-5553,5/1/2024,5/3/2024,First Class,CG-00021,Customer 021,Consumer,Las Vegas,Nevada,West,TEC-ACC-92028,Technology,Accessories,Plantronics Headset,809.91,9,0,126.36,2024,5,May,Q2,2,15.6,89.99,0,Profit,Medium Margin
4555,CA-2024-5554,8/19/2024,8/19/2024,Same Day,CG-00073,Customer 073,Corporate,Los Angeles,California,West,FUR-CHA-13824,Furniture,Chairs,Global Chair,3548.91,13,0.3,532.14,2024,8,August,Q3,0,14.99,272.99,30,Profit,Medium Margin
4556,CA-2024-5555,7/8/2024,7/10/2024,First Class,CG-00069,Customer 069,Consumer,Miami,Florida,South,OFF-ENV-19990,Office Supplies,Envelopes,Poly Envelopes,37.75,9,0.4,2.47,2024,7,July,Q3,2,6.54,4.19,40,Profit,Low Margin
4557,CA-2021-5556,8/10/2021,8/14/2021,Second Class,CG-00008,Customer 008,Home Office,Birmingham,Alabama,South,OFF-STO-57350,Office Supplies,Storage,Sterilite Storage Box,179.88,12,0,50.69,2021,8,August,Q3,4,28.18,14.99,0,Profit,High Margin
4558,CA-2022-5557,9/28/2022,10/4/2022,Standard Class,CG-00031,Customer 031,Corporate,Houston,Texas,Central,FUR-CHA-79325,Furniture,Chairs,Global Chair,974.98,5,0.5,-19.78,2022,9,September,Q3,6,-2.03,195,50,Loss,Loss
4559,CA-2021-5558,5/11/2021,5/11/2021,Same Day,CG-00068,Customer 068,Home Office,Columbus,Ohio,Central,OFF-PAP-65362,Office Supplies,Paper,Hammermill Copy Paper,209.93,7,0,73.08,2021,5,May,Q2,0,34.81,29.99,0,Profit,High Margin
4560,CA-2022-5559,1/12/2022,1/15/2022,Second Class,CG-00064,Customer 064,Corporate,Los Angeles,California,West,FUR-TAB-42489,Furniture,Tables,Riverside Meeting Table,629.99,1,0.3,10.16,2022,1,January,Q1,3,1.61,629.99,30,Profit,Low Margin
4561,CA-2021-5560,11/14/2021,11/14/2021,Same Day,CG-00116,Customer 116,Home Office,Newark,New Jersey,East,OFF-ENV-97521,Office Supplies,Envelopes,Kraft Envelopes,3.49,1,0.3,0.91,2021,11,November,Q4,0,26.07,3.49,30,Profit,High Margin
4562,CA-2022-5561,5/14/2022,5/18/2022,Second Class,CG-00074,Customer 074,Home Office,Nashville,Tennessee,South,TEC-MAC-35883,Technology,Machines,Brother Fax Machine,1199.97,5,0.4,137.75,2022,5,May,Q2,4,11.48,239.99,40,Profit,Medium Margin
4563,CA-2022-5562,7/15/2022,7/18/2022,First Class,CG-00034,Customer 034,Corporate,Atlanta,Georgia,South,OFF-PAP-38784,Office Supplies,Paper,Hammermill Copy Paper,29.99,1,0,7.15,2022,7,July,Q3,3,23.84,29.99,0,Profit,Medium Margin
4564,CA-2021-5563,1/15/2021,1/18/2021,First Class,CG-00086,Customer 086,Home Office,Atlanta,Georgia,South,FUR-BOO-57968,Furniture,Bookcases,Bush Classic Bookcase,799.96,4,0,121.81,2021,1,January,Q1,3,15.23,199.99,0,Profit,Medium Margin
4565,CA-2021-5564,9/15/2021,9/22/2021,Standard Class,CG-00097,Customer 097,Corporate,New York City,New York,East,FUR-TAB-27590,Furniture,Tables,Bretford Table,600,1,0.5,-27.26,2021,9,September,Q3,7,-4.54,600,50,Loss,Loss
4566,CA-2023-5565,10/27/2023,11/3/2023,Standard Class,CG-00013,Customer 013,Corporate,Detroit,Michigan,Central,OFF-LAB-95371,Office Supplies,Labels,Avery Address Labels,19.98,4,0.5,1.23,2023,10,October,Q4,7,6.16,5,50,Profit,Low Margin
4567,CA-2021-5566,3/18/2021,3/21/2021,First Class,CG-00025,Customer 025,Corporate,Charlotte,North Carolina,South,FUR-BOO-58986,Furniture,Bookcases,Bush Classic Bookcase,559.97,4,0.3,32.33,2021,3,March,Q1,3,5.77,139.99,30,Profit,Low Margin
4568,CA-2022-5567,6/23/2022,6/23/2022,Same Day,CG-00020,Customer 020,Home Office,Detroit,Michigan,Central,OFF-LAB-17391,Office Supplies,Labels,Avery Labels,39.95,10,0.5,4.04,2022,6,June,Q2,0,10.11,4,50,Profit,Medium Margin
4569,CA-2024-5568,3/28/2024,4/4/2024,Standard Class,CG-00049,Customer 049,Corporate,Richmond,Virginia,East,FUR-BOO-58338,Furniture,Bookcases,Bush Classic Bookcase,319.98,2,0.2,6.24,2024,3,March,Q1,7,1.95,159.99,20,Profit,Low Margin
4570,CA-2023-5569,1/30/2023,2/2/2023,First Class,CG-00066,Customer 066,Consumer,Charlotte,North Carolina,South,OFF-BIN-42770,Office Supplies,Binders,Wilson Jones Binder,73.45,7,0.3,18.04,2023,1,January,Q1,3,24.56,10.49,30,Profit,Medium Margin
4571,CA-2022-5570,7/12/2022,7/15/2022,First Class,CG-00047,Customer 047,Home Office,Detroit,Michigan,Central,FUR-TAB-48237,Furniture,Tables,Riverside Meeting Table,899.99,1,0,137.29,2022,7,July,Q3,3,15.25,899.99,0,Profit,Medium Margin
4572,CA-2024-5571,11/29/2024,12/1/2024,First Class,CG-00113,Customer 113,Home Office,Houston,Texas,Central,TEC-PHO-13358,Technology,Phones,Samsung Galaxy,3359.95,8,0.4,66.36,2024,11,November,Q4,2,1.98,419.99,40,Profit,Low Margin
4573,CA-2022-5572,7/8/2022,7/11/2022,Second Class,CG-00096,Customer 096,Consumer,Boston,Massachusetts,East,FUR-TAB-87607,Furniture,Tables,Riverside Meeting Table,4049.95,5,0.1,175.62,2022,7,July,Q3,3,4.34,809.99,10,Profit,Low Margin
4574,CA-2022-5573,1/19/2022,1/26/2022,Standard Class,CG-00111,Customer 111,Consumer,Richmond,Virginia,East,TEC-MAC-69711,Technology,Machines,Brother Fax Machine,2399.94,12,0.5,63.96,2022,1,January,Q1,7,2.67,200,50,Profit,Low Margin
4575,CA-2021-5574,8/15/2021,8/18/2021,Second Class,CG-00006,Customer 006,Consumer,Atlanta,Georgia,South,OFF-LAB-93559,Office Supplies,Labels,Avery Labels,19.18,4,0.4,3.17,2021,8,August,Q3,3,16.53,4.8,40,Profit,Medium Margin
4576,CA-2023-5575,10/24/2023,10/24/2023,Same Day,CG-00066,Customer 066,Consumer,Chicago,Illinois,Central,TEC-MAC-52065,Technology,Machines,HP Printer,3779.94,9,0.3,1040.38,2023,10,October,Q4,0,27.52,419.99,30,Profit,High Margin
4577,CA-2022-5576,10/15/2022,10/17/2022,First Class,CG-00041,Customer 041,Home Office,Houston,Texas,Central,OFF-PAP-17082,Office Supplies,Paper,Xerox Paper,112.45,5,0.1,32.29,2022,10,October,Q4,2,28.71,22.49,10,Profit,High Margin
4578,CA-2021-5577,9/18/2021,9/21/2021,First Class,CG-00072,Customer 072,Consumer,Miami,Florida,South,OFF-PEN-49113,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,29.95,5,0,7.77,2021,9,September,Q3,3,25.94,5.99,0,Profit,High Margin
4579,CA-2024-5578,11/14/2024,11/21/2024,Standard Class,CG-00032,Customer 032,Home Office,Charlotte,North Carolina,South,TEC-COP-23226,Technology,Copiers,Canon Copier,6299.96,6,0.3,1817.98,2024,11,November,Q4,7,28.86,1049.99,30,Profit,High Margin
4580,CA-2023-5579,12/20/2023,12/26/2023,Standard Class,CG-00067,Customer 067,Corporate,Columbus,Ohio,Central,OFF-PEN-92240,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,35.94,6,0,12.59,2023,12,December,Q4,6,35.03,5.99,0,Profit,High Margin
4581,CA-2024-5580,5/20/2024,5/20/2024,Same Day,CG-00006,Customer 006,Consumer,Detroit,Michigan,Central,OFF-ENV-89725,Office Supplies,Envelopes,Poly Envelopes,44.04,9,0.3,15.29,2024,5,May,Q2,0,34.72,4.89,30,Profit,High Margin
4582,CA-2023-5581,3/23/2023,3/26/2023,Second Class,CG-00013,Customer 013,Corporate,Portland,Oregon,West,OFF-BIN-70002,Office Supplies,Binders,Avery Binder,54.56,6,0.3,13.33,2023,3,March,Q1,3,24.43,9.09,30,Profit,Medium Margin
4583,CA-2023-5582,10/2/2023,10/7/2023,Standard Class,CG-00114,Customer 114,Consumer,Houston,Texas,Central,FUR-TAB-85475,Furniture,Tables,Bretford Table,2879.98,4,0.4,-182.62,2023,10,October,Q4,5,-6.34,720,40,Loss,Loss
4584,CA-2022-5583,9/5/2022,9/10/2022,Standard Class,CG-00004,Customer 004,Corporate,Columbus,Ohio,Central,OFF-STO-92320,Office Supplies,Storage,Sterilite Storage Box,131.91,11,0.2,34.74,2022,9,September,Q3,5,26.34,11.99,20,Profit,High Margin
4585,CA-2023-5584,3/20/2023,3/22/2023,First Class,CG-00003,Customer 003,Consumer,Nashville,Tennessee,South,OFF-PAP-89092,Office Supplies,Paper,Xerox Paper,29.99,2,0.4,3.34,2023,3,March,Q1,2,11.14,15,40,Profit,Medium Margin
4586,CA-2021-5585,4/21/2021,4/24/2021,First Class,CG-00058,Customer 058,Corporate,Phoenix,Arizona,West,FUR-BOO-54096,Furniture,Bookcases,Sauder Bookcase,2199.91,11,0.2,74.38,2021,4,April,Q2,3,3.38,199.99,20,Profit,Low Margin
4587,CA-2022-5586,1/17/2022,1/20/2022,Second Class,CG-00010,Customer 010,Corporate,Los Angeles,California,West,TEC-PHO-26300,Technology,Phones,Cisco Phone,599.98,2,0,106.52,2022,1,January,Q1,3,17.75,299.99,0,Profit,Medium Margin
4588,CA-2023-5587,9/29/2023,9/29/2023,Same Day,CG-00058,Customer 058,Corporate,Birmingham,Alabama,South,TEC-PHO-62814,Technology,Phones,Cisco Phone,1349.95,9,0.5,178.95,2023,9,September,Q3,0,13.26,149.99,50,Profit,Medium Margin
4589,CA-2024-5588,11/21/2024,11/21/2024,Same Day,CG-00120,Customer 120,Consumer,Seattle,Washington,West,FUR-FUR-14257,Furniture,Furnishings,Fiskars Scissors,89.91,10,0.1,3.49,2024,11,November,Q4,0,3.88,8.99,10,Profit,Low Margin
4590,CA-2023-5589,12/27/2023,1/3/2024,Standard Class,CG-00018,Customer 018,Consumer,Minneapolis,Minnesota,Central,TEC-PHO-45316,Technology,Phones,Apple iPhone,524.99,1,0.3,100.13,2023,12,December,Q4,7,19.07,524.99,30,Profit,Medium Margin
4591,CA-2024-5590,5/5/2024,5/9/2024,Second Class,CG-00062,Customer 062,Home Office,Phoenix,Arizona,West,OFF-PAP-38137,Office Supplies,Paper,Xerox Paper,174.93,14,0.5,14.29,2024,5,May,Q2,4,8.17,12.5,50,Profit,Low Margin
4592,CA-2023-5591,1/23/2023,1/28/2023,Standard Class,CG-00086,Customer 086,Home Office,Minneapolis,Minnesota,Central,OFF-STO-30026,Office Supplies,Storage,Iris Storage Case,349.86,14,0,73.57,2023,1,January,Q1,5,21.03,24.99,0,Profit,Medium Margin
4593,CA-2022-5592,1/9/2022,1/12/2022,Second Class,CG-00015,Customer 015,Consumer,Las Vegas,Nevada,West,TEC-COP-24482,Technology,Copiers,Canon Copier,10799.93,8,0.1,2388.13,2022,1,January,Q1,3,22.11,1349.99,10,Profit,Medium Margin
4594,CA-2022-5593,10/25/2022,10/27/2022,First Class,CG-00045,Customer 045,Consumer,Richmond,Virginia,East,FUR-FUR-22017,Furniture,Furnishings,Fiskars Scissors,49.95,5,0,3.14,2022,10,October,Q4,2,6.29,9.99,0,Profit,Low Margin
4595,CA-2023-5594,5/9/2023,5/13/2023,Second Class,CG-00053,Customer 053,Home Office,Nashville,Tennessee,South,TEC-PHO-92500,Technology,Phones,Samsung Galaxy,9099.87,13,0,1437.99,2023,5,May,Q2,4,15.8,699.99,0,Profit,Medium Margin
4596,CA-2023-5595,10/24/2023,10/29/2023,Standard Class,CG-00115,Customer 115,Corporate,Minneapolis,Minnesota,Central,FUR-TAB-96032,Furniture,Tables,Bretford Table,5999.95,10,0.5,-637.21,2023,10,October,Q4,5,-10.62,600,50,Loss,Loss
4597,CA-2023-5596,12/14/2023,12/16/2023,First Class,CG-00048,Customer 048,Consumer,Las Vegas,Nevada,West,OFF-ENV-21826,Office Supplies,Envelopes,Poly Envelopes,27.96,8,0.5,4.7,2023,12,December,Q4,2,16.81,3.5,50,Profit,Medium Margin
4598,CA-2021-5597,5/24/2021,5/30/2021,Standard Class,CG-00023,Customer 023,Home Office,Detroit,Michigan,Central,OFF-LAB-37311,Office Supplies,Labels,Avery Labels,57.53,8,0.1,20.04,2021,5,May,Q2,6,34.83,7.19,10,Profit,High Margin
4599,CA-2022-5598,1/28/2022,1/30/2022,First Class,CG-00004,Customer 004,Corporate,New York City,New York,East,FUR-BOO-12907,Furniture,Bookcases,Bush Classic Bookcase,2599.87,13,0,326.39,2022,1,January,Q1,2,12.55,199.99,0,Profit,Medium Margin
4600,CA-2023-5599,7/10/2023,7/10/2023,Same Day,CG-00051,Customer 051,Consumer,Portland,Oregon,West,TEC-MAC-81308,Technology,Machines,Brother Fax Machine,2559.94,8,0.2,485.75,2023,7,July,Q3,0,18.98,319.99,20,Profit,Medium Margin
4601,CA-2021-5600,7/18/2021,7/22/2021,Second Class,CG-00023,Customer 023,Home Office,Boston,Massachusetts,East,TEC-ACC-43226,Technology,Accessories,Logitech Keyboard,649.87,13,0,101.81,2021,7,July,Q3,4,15.67,49.99,0,Profit,Medium Margin
4602,CA-2024-5601,12/24/2024,12/27/2024,First Class,CG-00072,Customer 072,Consumer,Philadelphia,Pennsylvania,East,OFF-LAB-67234,Office Supplies,Labels,Avery Labels,9.59,2,0.4,1.28,2024,12,December,Q4,3,13.35,4.8,40,Profit,Medium Margin
4603,CA-2022-5602,8/27/2022,9/3/2022,Standard Class,CG-00112,Customer 112,Corporate,Phoenix,Arizona,West,TEC-ACC-87914,Technology,Accessories,Logitech Keyboard,249.95,5,0,47.73,2022,8,August,Q3,7,19.1,49.99,0,Profit,Medium Margin
4604,CA-2024-5603,8/14/2024,8/16/2024,First Class,CG-00112,Customer 112,Corporate,Seattle,Washington,West,FUR-FUR-39070,Furniture,Furnishings,Eldon Desk Lamp,279.86,14,0,30.97,2024,8,August,Q3,2,11.07,19.99,0,Profit,Medium Margin
4605,CA-2021-5604,12/15/2021,12/18/2021,First Class,CG-00008,Customer 008,Home Office,Minneapolis,Minnesota,Central,OFF-ENV-46397,Office Supplies,Envelopes,Poly Envelopes,27.96,5,0.2,9.69,2021,12,December,Q4,3,34.66,5.59,20,Profit,High Margin
4606,CA-2023-5605,3/10/2023,3/14/2023,Second Class,CG-00034,Customer 034,Corporate,Charlotte,North Carolina,South,TEC-COP-84403,Technology,Copiers,HP Copier,2339.98,2,0.1,373.9,2023,3,March,Q1,4,15.98,1169.99,10,Profit,Medium Margin
4607,CA-2021-5606,1/30/2021,2/5/2021,Standard Class,CG-00093,Customer 093,Consumer,Richmond,Virginia,East,FUR-BOO-80849,Furniture,Bookcases,Sauder Bookcase,2249.91,9,0,66.58,2021,1,January,Q1,6,2.96,249.99,0,Profit,Low Margin
4608,CA-2023-5607,5/22/2023,5/22/2023,Same Day,CG-00030,Customer 030,Consumer,Seattle,Washington,West,OFF-BIN-42296,Office Supplies,Binders,Avery Binder,100.02,11,0.3,31.16,2023,5,May,Q2,0,31.15,9.09,30,Profit,High Margin
4609,CA-2021-5608,12/20/2021,12/23/2021,First Class,CG-00047,Customer 047,Home Office,Miami,Florida,South,FUR-CHA-62707,Furniture,Chairs,Hon Deluxe Chair,4499.91,9,0,60.25,2021,12,December,Q4,3,1.34,499.99,0,Profit,Low Margin
4610,CA-2021-5609,6/27/2021,7/1/2021,Second Class,CG-00007,Customer 007,Corporate,Atlanta,Georgia,South,FUR-CHA-20320,Furniture,Chairs,Hon Deluxe Chair,2499.95,5,0,368.23,2021,6,June,Q2,4,14.73,499.99,0,Profit,Medium Margin
4611,CA-2023-5610,6/18/2023,6/21/2023,First Class,CG-00088,Customer 088,Corporate,Columbus,Ohio,Central,TEC-PHO-40382,Technology,Phones,Samsung Galaxy,8189.88,13,0.1,1193.75,2023,6,June,Q2,3,14.58,629.99,10,Profit,Medium Margin
4612,CA-2023-5611,4/13/2023,4/16/2023,First Class,CG-00051,Customer 051,Consumer,Detroit,Michigan,Central,TEC-PHO-83850,Technology,Phones,Samsung Galaxy,839.99,2,0.4,45.06,2023,4,April,Q2,3,5.36,420,40,Profit,Low Margin
4613,CA-2022-5612,12/25/2022,12/28/2022,First Class,CG-00019,Customer 019,Corporate,Charlotte,North Carolina,South,FUR-CHA-66907,Furniture,Chairs,Staples Chair,299.99,1,0,23.11,2022,12,December,Q4,3,7.7,299.99,0,Profit,Low Margin
4614,CA-2021-5613,7/10/2021,7/12/2021,First Class,CG-00105,Customer 105,Consumer,Phoenix,Arizona,West,TEC-MAC-36271,Technology,Machines,Brother Fax Machine,479.99,2,0.4,48.44,2021,7,July,Q3,2,10.09,240,40,Profit,Medium Margin
4615,CA-2022-5614,10/12/2022,10/18/2022,Standard Class,CG-00113,Customer 113,Home Office,Richmond,Virginia,East,TEC-PHO-45138,Technology,Phones,Samsung Galaxy,9799.86,14,0,1461.99,2022,10,October,Q4,6,14.92,699.99,0,Profit,Medium Margin
4616,CA-2022-5615,10/28/2022,10/31/2022,Second Class,CG-00099,Customer 099,Consumer,Los Angeles,California,West,OFF-STO-24026,Office Supplies,Storage,Iris Storage Case,299.88,12,0,100.18,2022,10,October,Q4,3,33.41,24.99,0,Profit,High Margin
4617,CA-2024-5616,6/14/2024,6/14/2024,Same Day,CG-00095,Customer 095,Home Office,Philadelphia,Pennsylvania,East,FUR-CHA-75480,Furniture,Chairs,Global Chair,195,1,0.5,-13.08,2024,6,June,Q2,0,-6.71,195,50,Loss,Loss
4618,CA-2021-5617,6/6/2021,6/8/2021,First Class,CG-00055,Customer 055,Corporate,Miami,Florida,South,OFF-PEN-71881,Office Supplies,Pens & Art Supplies,Staedtler Markers,7.79,1,0.4,0.93,2021,6,June,Q2,2,11.94,7.79,40,Profit,Medium Margin
4619,CA-2024-5618,1/25/2024,1/27/2024,First Class,CG-00003,Customer 003,Consumer,Phoenix,Arizona,West,OFF-PAP-71355,Office Supplies,Paper,Xerox Paper,199.92,10,0.2,65.22,2024,1,January,Q1,2,32.62,19.99,20,Profit,High Margin
4620,CA-2021-5619,5/16/2021,5/19/2021,First Class,CG-00003,Customer 003,Consumer,Birmingham,Alabama,South,TEC-MAC-23852,Technology,Machines,HP Printer,5399.91,9,0,848.17,2021,5,May,Q2,3,15.71,599.99,0,Profit,Medium Margin
4621,CA-2024-5620,10/21/2024,10/21/2024,Same Day,CG-00035,Customer 035,Home Office,Richmond,Virginia,East,OFF-BIN-43080,Office Supplies,Binders,Wilson Jones Binder,89.94,10,0.4,16.61,2024,10,October,Q4,0,18.47,8.99,40,Profit,Medium Margin
4622,CA-2023-5621,7/17/2023,7/20/2023,First Class,CG-00074,Customer 074,Home Office,Columbus,Ohio,Central,FUR-TAB-22302,Furniture,Tables,Riverside Meeting Table,10529.88,13,0.1,1254.26,2023,7,July,Q3,3,11.91,809.99,10,Profit,Medium Margin
4623,CA-2022-5622,8/12/2022,8/16/2022,Second Class,CG-00079,Customer 079,Corporate,Birmingham,Alabama,South,TEC-MAC-22463,Technology,Machines,Brother Fax Machine,1119.97,4,0.3,240.34,2022,8,August,Q3,4,21.46,279.99,30,Profit,Medium Margin
4624,CA-2021-5623,4/4/2021,4/10/2021,Standard Class,CG-00009,Customer 009,Consumer,Seattle,Washington,West,TEC-MAC-32825,Technology,Machines,HP Printer,1199.98,4,0.5,139.54,2021,4,April,Q2,6,11.63,300,50,Profit,Medium Margin
4625,CA-2024-5624,1/3/2024,1/6/2024,Second Class,CG-00116,Customer 116,Home Office,Detroit,Michigan,Central,OFF-BIN-10342,Office Supplies,Binders,Cardinal Binder,53.94,10,0.4,10.04,2024,1,January,Q1,3,18.61,5.39,40,Profit,Medium Margin
4626,CA-2022-5625,1/12/2022,1/12/2022,Same Day,CG-00045,Customer 045,Consumer,Chicago,Illinois,Central,OFF-LAB-25568,Office Supplies,Labels,Avery Labels,111.86,14,0,35.08,2022,1,January,Q1,0,31.36,7.99,0,Profit,High Margin
