Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5998,CA-2022-6997,2022-10-01,2022-10-07,Standard Class,CG-00022,Customer 022,Corporate,Newark,New Jersey,East,TEC-ACC-91312,Technology,Accessories,Belkin Cable,7.5,1,0.5,0.54
5999,CA-2022-6998,2022-01-21,2022-01-23,First Class,CG-00060,Customer 060,Consumer,Atlanta,Georgia,South,OFF-ENV-27143,Office Supplies,Envelopes,Poly Envelopes,13.98,2,0.0,4.09
6000,CA-2022-6999,2022-11-25,2022-11-29,Second Class,CG-00111,Customer 111,Consumer,Chicago,Illinois,Central,TEC-ACC-21881,Technology,Accessories,Belkin Cable,41.97,4,0.3,11.73
6001,CA-2024-7000,2024-04-25,2024-04-28,First Class,CG-00019,Customer 019,Corporate,Charlotte,North Carolina,South,FUR-TAB-20835,Furniture,Tables,Riverside Meeting Table,5039.94,8,0.3,352.08
6002,CA-2021-7001,2021-05-24,2021-05-27,Second Class,CG-00015,Customer 015,Consumer,Minneapolis,Minnesota,Central,OFF-ENV-92191,Office Supplies,Envelopes,Kraft Envelopes,23.95,6,0.2,8.16
6003,CA-2024-7002,2024-10-31,2024-11-07,Standard Class,CG-00070,Customer 070,Corporate,Columbus,Ohio,Central,OFF-LAB-44304,Office Supplies,Labels,Avery Labels,9.59,2,0.4,0.79
6004,CA-2022-7003,2022-04-02,2022-04-08,Standard Class,CG-00083,Customer 083,Home Office,Seattle,Washington,West,OFF-PAP-17044,Office Supplies,Paper,Hammermill Copy Paper,287.9,12,0.2,74.91
6005,CA-2024-7004,2024-11-20,2024-11-20,Same Day,CG-00079,Customer 079,Corporate,Miami,Florida,South,TEC-ACC-72941,Technology,Accessories,Logitech Keyboard,499.9,10,0.0,136.61
6006,CA-2022-7005,2022-06-15,2022-06-18,Second Class,CG-00061,Customer 061,Corporate,Philadelphia,Pennsylvania,East,OFF-LAB-32634,Office Supplies,Labels,Avery Address Labels,9.99,2,0.5,1.55
6007,CA-2024-7006,2024-02-26,2024-02-26,Same Day,CG-00066,Customer 066,Consumer,Las Vegas,Nevada,West,OFF-BIN-92049,Office Supplies,Binders,Avery Binder,51.96,4,0.0,16.44
6008,CA-2022-7007,2022-03-04,2022-03-07,First Class,CG-00054,Customer 054,Consumer,Portland,Oregon,West,FUR-FUR-24778,Furniture,Furnishings,Fiskars Scissors,80.92,9,0.1,12.07
6009,CA-2022-7008,2022-03-18,2022-03-20,First Class,CG-00010,Customer 010,Corporate,Columbus,Ohio,Central,TEC-MAC-30465,Technology,Machines,HP Printer,2159.96,4,0.1,617.08
6010,CA-2022-7009,2022-11-25,2022-11-30,Standard Class,CG-00070,Customer 070,Corporate,Houston,Texas,Central,TEC-COP-26384,Technology,Copiers,HP Copier,3899.97,3,0.0,594.5
6011,CA-2024-7010,2024-02-17,2024-02-24,Standard Class,CG-00114,Customer 114,Consumer,Houston,Texas,Central,FUR-CHA-79127,Furniture,Chairs,Staples Chair,2699.91,9,0.0,54.56
6012,CA-2022-7011,2022-03-30,2022-04-02,Second Class,CG-00003,Customer 003,Consumer,Miami,Florida,South,FUR-TAB-46163,Furniture,Tables,Bretford Table,7199.94,10,0.4,-113.65
6013,CA-2021-7012,2021-12-12,2021-12-12,Same Day,CG-00017,Customer 017,Home Office,Boston,Massachusetts,East,TEC-ACC-47587,Technology,Accessories,Belkin Cable,167.89,14,0.2,44.29
6014,CA-2023-7013,2023-05-30,2023-05-30,Same Day,CG-00007,Customer 007,Corporate,Seattle,Washington,West,FUR-TAB-86169,Furniture,Tables,Bretford Table,14399.88,12,0.0,656.49
6015,CA-2023-7014,2023-04-06,2023-04-11,Standard Class,CG-00113,Customer 113,Home Office,Minneapolis,Minnesota,Central,FUR-TAB-91161,Furniture,Tables,Bretford Table,14399.88,12,0.0,201.83
6016,CA-2023-7015,2023-09-22,2023-09-25,Second Class,CG-00110,Customer 110,Home Office,Birmingham,Alabama,South,FUR-BOO-16116,Furniture,Bookcases,Sauder Bookcase,399.98,2,0.2,57.42
6017,CA-2022-7016,2022-07-24,2022-07-27,Second Class,CG-00116,Customer 116,Home Office,Boston,Massachusetts,East,OFF-BIN-23781,Office Supplies,Binders,Cardinal Binder,26.97,3,0.0,5.76
6018,CA-2022-7017,2022-10-05,2022-10-08,Second Class,CG-00098,Customer 098,Home Office,Chicago,Illinois,Central,TEC-ACC-58525,Technology,Accessories,Logitech Keyboard,494.9,11,0.1,140.66
6019,CA-2023-7018,2023-09-08,2023-09-10,First Class,CG-00017,Customer 017,Home Office,Las Vegas,Nevada,West,OFF-PAP-84376,Office Supplies,Paper,Xerox Paper,39.98,2,0.2,12.88
6020,CA-2022-7019,2022-11-16,2022-11-16,Same Day,CG-00042,Customer 042,Consumer,Columbus,Ohio,Central,TEC-COP-91058,Technology,Copiers,Canon Copier,12149.92,9,0.1,2944.01
6021,CA-2021-7020,2021-06-21,2021-06-21,Same Day,CG-00120,Customer 120,Consumer,Portland,Oregon,West,FUR-FUR-77541,Furniture,Furnishings,Eldon Desk Lamp,279.86,14,0.0,4.17
6022,CA-2022-7021,2022-10-19,2022-10-25,Standard Class,CG-00069,Customer 069,Consumer,Seattle,Washington,West,FUR-CHA-24652,Furniture,Chairs,Hon Deluxe Chair,799.98,2,0.2,49.46
6023,CA-2023-7022,2023-08-10,2023-08-12,First Class,CG-00041,Customer 041,Home Office,Miami,Florida,South,OFF-PEN-14783,Office Supplies,Pens & Art Supplies,Staedtler Markers,181.86,14,0.0,44.79
6024,CA-2024-7023,2024-09-11,2024-09-16,Standard Class,CG-00058,Customer 058,Corporate,Richmond,Virginia,East,FUR-BOO-11051,Furniture,Bookcases,Sauder Bookcase,1249.95,5,0.0,141.35
6025,CA-2022-7024,2022-04-07,2022-04-10,Second Class,CG-00006,Customer 006,Consumer,Columbus,Ohio,Central,FUR-CHA-48532,Furniture,Chairs,Global Chair,584.99,3,0.5,-31.69
6026,CA-2023-7025,2023-04-13,2023-04-13,Same Day,CG-00053,Customer 053,Home Office,Seattle,Washington,West,TEC-ACC-36526,Technology,Accessories,Plantronics Headset,188.98,3,0.3,39.18
6027,CA-2022-7026,2022-01-07,2022-01-12,Standard Class,CG-00011,Customer 011,Home Office,Houston,Texas,Central,TEC-MAC-23244,Technology,Machines,Brother Fax Machine,2799.93,7,0.0,719.54
6028,CA-2023-7027,2023-08-18,2023-08-18,Same Day,CG-00016,Customer 016,Corporate,Birmingham,Alabama,South,FUR-BOO-21434,Furniture,Bookcases,Sauder Bookcase,1599.94,8,0.2,103.04
6029,CA-2024-7028,2024-01-27,2024-01-27,Same Day,CG-00061,Customer 061,Corporate,Chicago,Illinois,Central,FUR-FUR-71923,Furniture,Furnishings,Fiskars Scissors,7.99,1,0.2,0.98
6030,CA-2023-7029,2023-02-27,2023-03-02,First Class,CG-00011,Customer 011,Home Office,Chicago,Illinois,Central,FUR-TAB-64760,Furniture,Tables,Bretford Table,4799.96,4,0.0,374.59
6031,CA-2022-7030,2022-07-24,2022-07-31,Standard Class,CG-00033,Customer 033,Consumer,Los Angeles,California,West,FUR-CHA-80949,Furniture,Chairs,Global Chair,584.99,3,0.5,-71.48
6032,CA-2024-7031,2024-03-01,2024-03-01,Same Day,CG-00086,Customer 086,Home Office,Charlotte,North Carolina,South,FUR-CHA-83657,Furniture,Chairs,Hon Deluxe Chair,2499.95,5,0.0,377.5
6033,CA-2023-7032,2023-05-21,2023-05-24,First Class,CG-00003,Customer 003,Consumer,Newark,New Jersey,East,OFF-ENV-46244,Office Supplies,Envelopes,Kraft Envelopes,6.99,2,0.3,1.91
6034,CA-2023-7033,2023-05-29,2023-06-05,Standard Class,CG-00072,Customer 072,Consumer,Seattle,Washington,West,OFF-PAP-17832,Office Supplies,Paper,Hammermill Copy Paper,149.95,10,0.5,20.09
6035,CA-2023-7034,2023-05-16,2023-05-19,Second Class,CG-00109,Customer 109,Corporate,Portland,Oregon,West,TEC-ACC-25635,Technology,Accessories,Plantronics Headset,359.96,4,0.0,90.58
6036,CA-2023-7035,2023-05-09,2023-05-09,Same Day,CG-00022,Customer 022,Corporate,Minneapolis,Minnesota,Central,TEC-COP-90017,Technology,Copiers,Canon Copier,13499.91,10,0.1,3716.73
6037,CA-2024-7036,2024-05-09,2024-05-12,First Class,CG-00080,Customer 080,Home Office,Portland,Oregon,West,OFF-PAP-77557,Office Supplies,Paper,Hammermill Copy Paper,29.99,1,0.0,8.83
6038,CA-2024-7037,2024-10-12,2024-10-19,Standard Class,CG-00010,Customer 010,Corporate,Nashville,Tennessee,South,TEC-PHO-24228,Technology,Phones,Cisco Phone,2399.92,8,0.0,472.94
6039,CA-2022-7038,2022-08-03,2022-08-05,First Class,CG-00048,Customer 048,Consumer,Las Vegas,Nevada,West,FUR-TAB-97908,Furniture,Tables,Bretford Table,600.0,1,0.5,-13.55
6040,CA-2024-7039,2024-02-12,2024-02-15,Second Class,CG-00037,Customer 037,Corporate,Boston,Massachusetts,East,TEC-MAC-42816,Technology,Machines,Brother Fax Machine,1959.95,7,0.3,519.13
6041,CA-2021-7040,2021-05-18,2021-05-21,First Class,CG-00069,Customer 069,Consumer,Detroit,Michigan,Central,TEC-COP-46827,Technology,Copiers,HP Copier,7279.94,7,0.2,1290.19
6042,CA-2023-7041,2023-11-11,2023-11-11,Same Day,CG-00095,Customer 095,Home Office,Miami,Florida,South,FUR-BOO-63673,Furniture,Bookcases,Sauder Bookcase,1749.93,7,0.0,197.51
6043,CA-2024-7042,2024-11-21,2024-11-23,First Class,CG-00090,Customer 090,Consumer,Miami,Florida,South,FUR-BOO-24595,Furniture,Bookcases,Sauder Bookcase,999.96,4,0.0,54.56
6044,CA-2021-7043,2021-01-08,2021-01-08,Same Day,CG-00080,Customer 080,Home Office,Boston,Massachusetts,East,TEC-PHO-66666,Technology,Phones,Samsung Galaxy,6299.91,10,0.1,1213.82
6045,CA-2023-7044,2023-11-11,2023-11-18,Standard Class,CG-00101,Customer 101,Home Office,New York City,New York,East,OFF-ENV-87302,Office Supplies,Envelopes,Poly Envelopes,9.79,2,0.3,2.47
6046,CA-2023-7045,2023-12-30,2024-01-05,Standard Class,CG-00067,Customer 067,Corporate,Seattle,Washington,West,TEC-COP-48298,Technology,Copiers,Canon Copier,13499.91,10,0.1,2604.34
6047,CA-2022-7046,2022-05-01,2022-05-05,Second Class,CG-00028,Customer 028,Corporate,Miami,Florida,South,TEC-ACC-76107,Technology,Accessories,Plantronics Headset,404.95,9,0.5,18.72
6048,CA-2021-7047,2021-10-08,2021-10-11,First Class,CG-00045,Customer 045,Consumer,Las Vegas,Nevada,West,OFF-PAP-88102,Office Supplies,Paper,Xerox Paper,137.44,11,0.5,26.55
6049,CA-2024-7048,2024-04-27,2024-04-27,Same Day,CG-00044,Customer 044,Home Office,Chicago,Illinois,Central,FUR-FUR-89120,Furniture,Furnishings,Eldon Desk Lamp,279.86,14,0.0,18.84
6050,CA-2022-7049,2022-07-01,2022-07-04,First Class,CG-00028,Customer 028,Corporate,Minneapolis,Minnesota,Central,OFF-ENV-90465,Office Supplies,Envelopes,Kraft Envelopes,3.49,1,0.3,1.08
6051,CA-2023-7050,2023-08-10,2023-08-12,First Class,CG-00036,Customer 036,Consumer,Houston,Texas,Central,FUR-BOO-11356,Furniture,Bookcases,Bush Classic Bookcase,399.98,2,0.0,35.14
6052,CA-2023-7051,2023-12-31,2023-12-31,Same Day,CG-00074,Customer 074,Home Office,Newark,New Jersey,East,TEC-MAC-22732,Technology,Machines,Brother Fax Machine,799.98,4,0.5,19.09
6053,CA-2021-7052,2021-09-17,2021-09-17,Same Day,CG-00076,Customer 076,Corporate,Minneapolis,Minnesota,Central,TEC-PHO-79461,Technology,Phones,Cisco Phone,599.98,4,0.5,61.55
6054,CA-2022-7053,2022-01-26,2022-01-28,First Class,CG-00100,Customer 100,Corporate,Portland,Oregon,West,OFF-STO-15988,Office Supplies,Storage,Iris Storage Case,139.94,8,0.3,30.69
6055,CA-2024-7054,2024-03-03,2024-03-03,Same Day,CG-00008,Customer 008,Home Office,Philadelphia,Pennsylvania,East,TEC-COP-42775,Technology,Copiers,HP Copier,15599.88,12,0.0,3233.56
6056,CA-2021-7055,2021-03-03,2021-03-03,Same Day,CG-00006,Customer 006,Consumer,Detroit,Michigan,Central,TEC-ACC-57515,Technology,Accessories,Logitech Keyboard,209.96,7,0.4,2.25
6057,CA-2024-7056,2024-01-13,2024-01-16,Second Class,CG-00072,Customer 072,Consumer,Atlanta,Georgia,South,OFF-ENV-14954,Office Supplies,Envelopes,Kraft Envelopes,27.94,7,0.2,7.82
6058,CA-2021-7057,2021-04-05,2021-04-05,Same Day,CG-00074,Customer 074,Home Office,Boston,Massachusetts,East,TEC-PHO-35013,Technology,Phones,Samsung Galaxy,699.99,1,0.0,151.82
6059,CA-2023-7058,2023-01-13,2023-01-13,Same Day,CG-00113,Customer 113,Home Office,Los Angeles,California,West,OFF-BIN-15099,Office Supplies,Binders,Avery Binder,135.1,13,0.2,41.27
6060,CA-2023-7059,2023-03-09,2023-03-11,First Class,CG-00105,Customer 105,Consumer,Charlotte,North Carolina,South,OFF-PEN-99477,Office Supplies,Pens & Art Supplies,Staedtler Markers,38.97,3,0.0,9.22
6061,CA-2023-7060,2023-06-15,2023-06-21,Standard Class,CG-00100,Customer 100,Corporate,Detroit,Michigan,Central,FUR-FUR-30636,Furniture,Furnishings,Eldon Desk Lamp,27.99,2,0.3,0.69
6062,CA-2024-7061,2024-12-09,2024-12-11,First Class,CG-00096,Customer 096,Consumer,Miami,Florida,South,TEC-MAC-81225,Technology,Machines,Brother Fax Machine,4799.88,12,0.0,1099.0
6063,CA-2021-7062,2021-10-11,2021-10-11,Same Day,CG-00011,Customer 011,Home Office,Portland,Oregon,West,OFF-LAB-49068,Office Supplies,Labels,Avery Labels,50.34,7,0.1,11.94
6064,CA-2022-7063,2022-02-08,2022-02-10,First Class,CG-00076,Customer 076,Corporate,Chicago,Illinois,Central,FUR-BOO-93860,Furniture,Bookcases,Bush Classic Bookcase,1439.93,12,0.4,-22.29
6065,CA-2023-7064,2023-05-11,2023-05-14,First Class,CG-00040,Customer 040,Corporate,Miami,Florida,South,TEC-COP-39477,Technology,Copiers,Canon Copier,19499.87,13,0.0,4104.7
6066,CA-2023-7065,2023-01-09,2023-01-09,Same Day,CG-00016,Customer 016,Corporate,Los Angeles,California,West,TEC-PHO-96370,Technology,Phones,Apple iPhone,4124.94,11,0.5,307.97
6067,CA-2021-7066,2021-11-23,2021-11-23,Same Day,CG-00040,Customer 040,Corporate,Boston,Massachusetts,East,TEC-MAC-58630,Technology,Machines,HP Printer,7199.88,12,0.0,1582.0
6068,CA-2023-7067,2023-08-11,2023-08-16,Standard Class,CG-00010,Customer 010,Corporate,Los Angeles,California,West,OFF-PAP-59210,Office Supplies,Paper,Hammermill Copy Paper,359.88,12,0.0,84.8
6069,CA-2024-7068,2024-08-19,2024-08-24,Standard Class,CG-00077,Customer 077,Home Office,Minneapolis,Minnesota,Central,OFF-BIN-93676,Office Supplies,Binders,Wilson Jones Binder,89.94,12,0.5,8.36
6070,CA-2022-7069,2022-12-28,2023-01-02,Standard Class,CG-00053,Customer 053,Home Office,Miami,Florida,South,OFF-LAB-36415,Office Supplies,Labels,Avery Address Labels,55.94,7,0.2,12.41
6071,CA-2022-7070,2022-08-03,2022-08-08,Standard Class,CG-00078,Customer 078,Consumer,Detroit,Michigan,Central,FUR-CHA-45605,Furniture,Chairs,Global Chair,2807.93,9,0.2,310.91
6072,CA-2023-7071,2023-03-15,2023-03-22,Standard Class,CG-00068,Customer 068,Home Office,Seattle,Washington,West,TEC-MAC-72293,Technology,Machines,HP Printer,4799.92,8,0.0,1387.21
6073,CA-2021-7072,2021-05-31,2021-06-03,Second Class,CG-00114,Customer 114,Consumer,Boston,Massachusetts,East,OFF-ENV-14369,Office Supplies,Envelopes,Poly Envelopes,34.95,10,0.5,2.79
6074,CA-2024-7073,2024-11-04,2024-11-10,Standard Class,CG-00071,Customer 071,Home Office,Los Angeles,California,West,OFF-BIN-88117,Office Supplies,Binders,Avery Binder,155.88,12,0.0,39.68
6075,CA-2023-7074,2023-05-01,2023-05-04,Second Class,CG-00090,Customer 090,Consumer,Columbus,Ohio,Central,TEC-COP-38244,Technology,Copiers,HP Copier,2079.98,2,0.2,429.37
6076,CA-2024-7075,2024-02-11,2024-02-11,Same Day,CG-00104,Customer 104,Home Office,Newark,New Jersey,East,FUR-FUR-86517,Furniture,Furnishings,Fiskars Scissors,41.96,6,0.3,1.46
6077,CA-2021-7076,2021-10-06,2021-10-13,Standard Class,CG-00087,Customer 087,Consumer,Portland,Oregon,West,OFF-PEN-68994,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,53.91,9,0.0,15.09
6078,CA-2023-7077,2023-08-10,2023-08-10,Same Day,CG-00080,Customer 080,Home Office,Seattle,Washington,West,FUR-TAB-93261,Furniture,Tables,Riverside Meeting Table,899.99,1,0.0,20.36
6079,CA-2022-7078,2022-12-19,2022-12-23,Second Class,CG-00113,Customer 113,Home Office,Boston,Massachusetts,East,TEC-PHO-40929,Technology,Phones,Cisco Phone,899.97,3,0.0,175.2
6080,CA-2021-7079,2021-07-05,2021-07-05,Same Day,CG-00006,Customer 006,Consumer,Charlotte,North Carolina,South,FUR-FUR-39516,Furniture,Furnishings,Fiskars Scissors,29.97,3,0.0,1.13
6081,CA-2021-7080,2021-01-26,2021-01-26,Same Day,CG-00005,Customer 005,Home Office,Las Vegas,Nevada,West,TEC-MAC-58961,Technology,Machines,Brother Fax Machine,1919.95,8,0.4,181.76
6082,CA-2023-7081,2023-06-08,2023-06-12,Second Class,CG-00090,Customer 090,Consumer,Los Angeles,California,West,TEC-ACC-89281,Technology,Accessories,Belkin Cable,175.38,13,0.1,30.33
6083,CA-2022-7082,2022-04-11,2022-04-13,First Class,CG-00106,Customer 106,Corporate,New York City,New York,East,OFF-BIN-67353,Office Supplies,Binders,Cardinal Binder,12.59,2,0.3,4.15
6084,CA-2024-7083,2024-09-10,2024-09-10,Same Day,CG-00056,Customer 056,Home Office,New York City,New York,East,FUR-FUR-44499,Furniture,Furnishings,Eldon Desk Lamp,179.91,9,0.0,17.61
6085,CA-2022-7084,2022-07-22,2022-07-25,First Class,CG-00028,Customer 028,Corporate,Las Vegas,Nevada,West,TEC-COP-17681,Technology,Copiers,Canon Copier,5399.96,6,0.4,96.14
6086,CA-2023-7085,2023-01-01,2023-01-01,Same Day,CG-00062,Customer 062,Home Office,Richmond,Virginia,East,FUR-BOO-30953,Furniture,Bookcases,Sauder Bookcase,2199.91,11,0.2,332.39
6087,CA-2024-7086,2024-01-14,2024-01-18,Second Class,CG-00037,Customer 037,Corporate,Miami,Florida,South,TEC-PHO-36760,Technology,Phones,Apple iPhone,375.0,1,0.5,24.13
6088,CA-2023-7087,2023-03-12,2023-03-15,Second Class,CG-00045,Customer 045,Consumer,Newark,New Jersey,East,OFF-PAP-79401,Office Supplies,Paper,Hammermill Copy Paper,71.98,3,0.2,24.5
6089,CA-2023-7088,2023-01-30,2023-02-04,Standard Class,CG-00052,Customer 052,Corporate,Minneapolis,Minnesota,Central,TEC-ACC-72471,Technology,Accessories,Belkin Cable,31.48,3,0.3,5.05
6090,CA-2021-7089,2021-03-01,2021-03-01,Same Day,CG-00060,Customer 060,Consumer,Phoenix,Arizona,West,TEC-MAC-21995,Technology,Machines,Brother Fax Machine,2519.94,9,0.3,612.39
6091,CA-2022-7090,2022-04-17,2022-04-20,First Class,CG-00045,Customer 045,Consumer,Seattle,Washington,West,TEC-MAC-24403,Technology,Machines,HP Printer,1799.97,5,0.4,225.73
6092,CA-2021-7091,2021-06-07,2021-06-12,Standard Class,CG-00077,Customer 077,Home Office,Birmingham,Alabama,South,TEC-MAC-32413,Technology,Machines,HP Printer,6479.89,12,0.1,1706.25
6093,CA-2021-7092,2021-08-02,2021-08-06,Second Class,CG-00053,Customer 053,Home Office,Phoenix,Arizona,West,TEC-ACC-51618,Technology,Accessories,Logitech Keyboard,69.99,2,0.3,14.48
6094,CA-2022-7093,2022-07-22,2022-07-24,First Class,CG-00029,Customer 029,Home Office,Detroit,Michigan,Central,OFF-BIN-74604,Office Supplies,Binders,Wilson Jones Binder,35.98,4,0.4,6.34
6095,CA-2022-7094,2022-06-19,2022-06-25,Standard Class,CG-00060,Customer 060,Consumer,Boston,Massachusetts,East,OFF-STO-86264,Office Supplies,Storage,Iris Storage Case,49.98,2,0.0,10.26
6096,CA-2022-7095,2022-01-25,2022-01-29,Second Class,CG-00025,Customer 025,Corporate,Miami,Florida,South,FUR-CHA-84103,Furniture,Chairs,Hon Deluxe Chair,2999.94,12,0.5,-422.59
6097,CA-2021-7096,2021-05-14,2021-05-18,Second Class,CG-00090,Customer 090,Consumer,Miami,Florida,South,OFF-PAP-38171,Office Supplies,Paper,Hammermill Copy Paper,59.98,4,0.5,8.74
6098,CA-2021-7097,2021-07-16,2021-07-19,Second Class,CG-00010,Customer 010,Corporate,Houston,Texas,Central,FUR-TAB-66598,Furniture,Tables,Riverside Meeting Table,8999.9,10,0.0,169.89
6099,CA-2023-7098,2023-09-29,2023-10-02,Second Class,CG-00049,Customer 049,Corporate,Las Vegas,Nevada,West,OFF-PAP-80745,Office Supplies,Paper,Hammermill Copy Paper,215.93,12,0.4,13.43
6100,CA-2022-7099,2022-01-01,2022-01-08,Standard Class,CG-00088,Customer 088,Corporate,Houston,Texas,Central,OFF-ENV-45533,Office Supplies,Envelopes,Kraft Envelopes,27.45,11,0.5,4.06
6101,CA-2023-7100,2023-04-17,2023-04-20,Second Class,CG-00026,Customer 026,Home Office,Boston,Massachusetts,East,TEC-MAC-99490,Technology,Machines,Brother Fax Machine,1799.95,9,0.5,185.64
6102,CA-2021-7101,2021-08-19,2021-08-21,First Class,CG-00013,Customer 013,Corporate,Detroit,Michigan,Central,OFF-PEN-59721,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,5.99,2,0.5,0.6
6103,CA-2022-7102,2022-05-18,2022-05-22,Second Class,CG-00080,Customer 080,Home Office,Detroit,Michigan,Central,FUR-TAB-46815,Furniture,Tables,Bretford Table,8399.93,10,0.3,524.04
6104,CA-2022-7103,2022-08-26,2022-08-26,Same Day,CG-00032,Customer 032,Home Office,Charlotte,North Carolina,South,TEC-MAC-61230,Technology,Machines,Brother Fax Machine,279.99,1,0.3,82.07
6105,CA-2021-7104,2021-12-30,2022-01-02,Second Class,CG-00014,Customer 014,Home Office,Birmingham,Alabama,South,FUR-TAB-64555,Furniture,Tables,Riverside Meeting Table,7289.92,9,0.1,148.9
6106,CA-2024-7105,2024-07-18,2024-07-21,Second Class,CG-00005,Customer 005,Home Office,Portland,Oregon,West,FUR-TAB-90634,Furniture,Tables,Bretford Table,600.0,1,0.5,-19.86
6107,CA-2023-7106,2023-03-12,2023-03-12,Same Day,CG-00041,Customer 041,Home Office,Portland,Oregon,West,TEC-COP-24835,Technology,Copiers,Canon Copier,10499.93,14,0.5,1385.17
6108,CA-2021-7107,2021-03-21,2021-03-28,Standard Class,CG-00025,Customer 025,Corporate,Phoenix,Arizona,West,TEC-PHO-24381,Technology,Phones,Apple iPhone,10499.86,14,0.0,2747.55
6109,CA-2024-7108,2024-11-21,2024-11-25,Second Class,CG-00008,Customer 008,Home Office,Minneapolis,Minnesota,Central,FUR-FUR-46661,Furniture,Furnishings,Eldon Desk Lamp,181.91,13,0.3,17.34
6110,CA-2023-7109,2023-12-08,2023-12-08,Same Day,CG-00071,Customer 071,Home Office,Minneapolis,Minnesota,Central,FUR-BOO-53565,Furniture,Bookcases,Sauder Bookcase,3249.87,13,0.0,461.73
6111,CA-2024-7110,2024-07-06,2024-07-12,Standard Class,CG-00062,Customer 062,Home Office,Seattle,Washington,West,OFF-STO-69527,Office Supplies,Storage,Iris Storage Case,192.42,11,0.3,41.53
6112,CA-2021-7111,2021-12-28,2021-12-31,First Class,CG-00083,Customer 083,Home Office,Minneapolis,Minnesota,Central,FUR-TAB-21882,Furniture,Tables,Bretford Table,16799.86,14,0.0,1838.45
6113,CA-2021-7112,2021-09-26,2021-10-03,Standard Class,CG-00107,Customer 107,Home Office,New York City,New York,East,TEC-MAC-39053,Technology,Machines,Brother Fax Machine,1599.96,4,0.0,357.53
6114,CA-2021-7113,2021-03-26,2021-03-26,Same Day,CG-00083,Customer 083,Home Office,Columbus,Ohio,Central,TEC-ACC-32648,Technology,Accessories,Belkin Cable,40.47,3,0.1,7.01
